CPQ ID,Account ID,CreatedDate,Product Group, X36 MRC List , X36 NRR List , X36 NPV List ,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
CPQ-003816,Acct-000045,12/9/16,Wavelengths - Long Haul," $7,684.39 "," $2,766.00 "," $178,851.71 ",Bldg-109805,Dallas,2501 N Harwood St,Dallas,TX,75201,178.28,On Zayo Network
CPQ-003817,Acct-000541,12/9/16,IP Services, $573.75 , $922.00 ," $15,749.80 ",Bldg-112465,Denver,10475 E 112th Ave,Henderson,CO,80640,6418.06,On Zayo Network
CPQ-003818,Acct-000122,12/9/16,IP Services," $1,610.80 ", $922.00 ," $40,381.07 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-003819,Acct-000541,12/9/16,IP Services," $2,147.73 ", $922.00 ," $59,114.22 ",Bldg-112465,Denver,10475 E 112th Ave,Henderson,CO,80640,6418.06,On Zayo Network
CPQ-003820,Acct-000019,12/9/16,Wavelengths - Long Haul," $5,122.93 "," $2,766.00 "," $108,281.04 ",Bldg-109805,Dallas,2501 N Harwood St,Dallas,TX,75201,178.28,On Zayo Network
CPQ-003821,Acct-000019,12/9/16,Wavelengths - Long Haul," $6,985.81 "," $2,766.00 ", $-   ,Bldg-109805,Dallas,2501 N Harwood St,Dallas,TX,75201,178.28,On Zayo Network
CPQ-003822,Acct-000175,12/9/16,Wavelengths - Long Haul," $12,469.96 "," $2,766.00 ", $-   ,Bldg-136936,Dallas,850 E Collins Blvd,Richardson,TX,75081,191.28,On Zayo Network
CPQ-003823,Acct-000144,12/9/16,Ethernet," $2,902.94 ", $-   ," $46,245.14 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003824,Acct-000420,12/9/16,IP Services, $459.00 , $922.00 ," $12,588.27 ",Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-003825,Acct-000420,12/9/16,IP Services," $1,718.18 ", $922.00 ," $47,279.97 ",Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-003826,Acct-000034,12/9/16,Wavelengths - Long Haul," $2,402.52 "," $2,766.00 "," $53,658.47 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003827,Acct-000019,12/9/16,Ethernet," $1,724.88 ", $922.00 ," $26,432.46 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003828,Acct-000025,12/9/16,Wavelengths - Long Haul," $3,834.60 "," $2,766.00 ", $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003829,Acct-000101,12/9/16,Wavelengths - Metro," $1,351.66 ", $-   ," $19,943.46 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003829,Acct-000101,12/9/16,Wavelengths - Metro," $1,351.66 ", $-   ," $19,943.46 ",Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network
CPQ-003830,Acct-000019,12/9/16,Wavelengths - Long Haul," $1,701.09 "," $2,766.00 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-003831,,12/9/16,Wavelengths - Metro," $1,848.03 ", $461.00 ," $32,500.37 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-003831,,12/9/16,Wavelengths - Metro," $1,848.03 ", $461.00 ," $32,500.37 ",Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
CPQ-003832,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-078777,Atlanta,130 Trinity Ave SW,Atlanta,GA,30303,1725.78,On Zayo Network
CPQ-003833,Acct-000089,12/9/16,Wavelengths - Metro," $1,848.03 ", $461.00 ," $32,500.37 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-003833,Acct-000089,12/9/16,Wavelengths - Metro," $1,848.03 ", $461.00 ," $32,500.37 ",Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
CPQ-003834,Acct-000009,12/9/16,Ethernet," $2,160.17 ", $-   ," $14,645.93 ",Bldg-507995,Dallas,4829 W Royal Ln,Irving,TX,75063,520.84,Not on Zayo Network
CPQ-003835,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-078777,Atlanta,130 Trinity Ave SW,Atlanta,GA,30303,1725.78,On Zayo Network
CPQ-003836,Acct-000034,12/9/16,Ethernet," $3,540.24 ", $-   ," $32,784.58 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003837,Acct-000034,12/9/16,Ethernet," $1,553.73 ", $922.00 ," $13,110.90 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003838,Acct-000034,12/9/16,Ethernet," $3,854.72 ", $-   ," $39,235.06 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-003839,Acct-000034,12/9/16,Ethernet," $1,636.27 ", $922.00 ," $13,171.52 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-003840,Acct-000245,12/9/16,IP Services," $2,218.98 ", $922.00 ," $18,506.82 ",Bldg-159530,Denver,3333 Regis Blvd,Denver,CO,80221,648.19,Not on Zayo Network
CPQ-003841,,12/9/16,zColo, $622.35 , $691.50 ," $17,177.21 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003842,Acct-000019,12/9/16,Ethernet," $2,105.94 "," $3,116.36 "," $139,947.21 ",Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
CPQ-003843,Acct-000019,12/9/16,Ethernet," $3,518.85 "," $3,116.36 "," $452,398.99 ",Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
CPQ-003844,Acct-000019,12/9/16,Wavelengths - Long Haul," $1,083.35 "," $2,766.00 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-003845,Acct-000019,12/9/16,Wavelengths - Long Haul," $4,901.35 "," $2,766.00 "," $119,114.05 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-003846,Acct-000019,12/9/16,Wavelengths - Long Haul," $4,901.35 "," $2,766.00 "," $119,114.05 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-003847,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091944,Atlanta,765 Peeples St SW,Atlanta,GA,30310,762.92,On Zayo Network
CPQ-003848,,12/9/16,zColo, $622.35 , $691.50 ," $17,177.21 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003849,Acct-000433,12/9/16,Wavelengths - Long Haul," $4,279.09 "," $2,766.00 ", $-   ,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-003850,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091930,Atlanta,4215 Bakers Ferry Rd SW,Atlanta,GA,30331,246,On Zayo Network
CPQ-003851,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091930,Atlanta,4215 Bakers Ferry Rd SW,Atlanta,GA,30331,246,On Zayo Network
CPQ-003852,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091943,Atlanta,1890 Donald Lee Hollowell Pkwy NW,Atlanta,GA,30318,102.69,On Zayo Network
CPQ-003853,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091936,Atlanta,20 Evelyn Way NW,Atlanta,GA,30318,517.63,On Zayo Network
CPQ-003854,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091936,Atlanta,20 Evelyn Way NW,Atlanta,GA,30318,517.63,On Zayo Network
CPQ-003855,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091942,Atlanta,1654 S Alvarado Ter SW,Atlanta,GA,30311,417.69,On Zayo Network
CPQ-003856,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091931,Atlanta,101 Hemphill School Rd NW,Atlanta,GA,30331,433.25,On Zayo Network
CPQ-003857,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091942,Atlanta,1654 S Alvarado Ter SW,Atlanta,GA,30311,417.69,On Zayo Network
CPQ-003858,Acct-000507,12/9/16,Wavelengths - Long Haul," $8,759.00 "," $2,858.20 ", $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-003859,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091931,Atlanta,101 Hemphill School Rd NW,Atlanta,GA,30331,433.25,On Zayo Network
CPQ-003860,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091937,Atlanta,631 Harwell Rd NW,Atlanta,GA,30318,464.16,On Zayo Network
CPQ-003861,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091934,Atlanta,570 Lynhurst Dr SW,Atlanta,GA,30311,1947.64,On Zayo Network
CPQ-003862,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091937,Atlanta,631 Harwell Rd NW,Atlanta,GA,30318,464.16,On Zayo Network
CPQ-003863,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091934,Atlanta,570 Lynhurst Dr SW,Atlanta,GA,30311,1947.64,On Zayo Network
CPQ-003864,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091938,Atlanta,301 Peyton Rd SW,Atlanta,GA,30311,71.05,On Zayo Network
CPQ-003865,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091940,Atlanta,370 Old Ivy Rd NE,Atlanta,GA,30342,295.92,On Zayo Network
CPQ-003866,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091938,Atlanta,301 Peyton Rd SW,Atlanta,GA,30311,71.05,On Zayo Network
CPQ-003867,Acct-000542,12/9/16,Ethernet," $2,022.17 ", $922.00 ," $28,469.12 ",Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
CPQ-003868,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091940,Atlanta,370 Old Ivy Rd NE,Atlanta,GA,30342,295.92,On Zayo Network
CPQ-003869,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091933,Atlanta,3450 Benjamin E Mays Dr SW,Atlanta,GA,30331,289.83,On Zayo Network
CPQ-003870,Acct-000542,12/9/16,Ethernet," $1,770.98 ", $922.00 ," $21,548.62 ",Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
CPQ-003871,Acct-000014,12/9/16,Wavelengths - Long Haul," $12,539.20 "," $2,858.20 ", $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-003872,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091941,Atlanta,8 Peachtree Battle Ave NW,Atlanta,GA,30305,167.24,On Zayo Network
CPQ-003873,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091933,Atlanta,3450 Benjamin E Mays Dr SW,Atlanta,GA,30331,289.83,On Zayo Network
CPQ-003874,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091941,Atlanta,8 Peachtree Battle Ave NW,Atlanta,GA,30305,167.24,On Zayo Network
CPQ-003875,Acct-000542,12/9/16,Ethernet," $1,331.42 ", $922.00 ," $31,727.08 ",Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
CPQ-003876,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091948,Atlanta,1114 Avon Ave SW,Atlanta,GA,30310,338.95,On Zayo Network
CPQ-003877,Acct-000542,12/9/16,Wavelengths - Long Haul," $1,555.88 "," $3,088.70 ", $-   ,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
CPQ-003878,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091950,Atlanta,531 Luckie St NW,Atlanta,GA,30313,247.79,On Zayo Network
CPQ-003879,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091948,Atlanta,1114 Avon Ave SW,Atlanta,GA,30310,338.95,On Zayo Network
CPQ-003880,Acct-000009,12/9/16,Ethernet," $5,819.20 ", $-   ," $39,454.01 ",Bldg-508120,Dallas,2011 Kirkwood Blvd,Southlake,TX,76092,,Not on Zayo Network
CPQ-003881,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091950,Atlanta,531 Luckie St NW,Atlanta,GA,30313,247.79,On Zayo Network
CPQ-003882,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091943,Atlanta,1890 Donald Lee Hollowell Pkwy NW,Atlanta,GA,30318,102.69,On Zayo Network
CPQ-003883,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091945,Atlanta,929 Charles Allen Dr NE,Atlanta,GA,30309,2391.41,On Zayo Network
CPQ-003884,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091949,Atlanta,1910 Venetian Dr SW,Atlanta,GA,30311,1016.68,On Zayo Network
CPQ-003885,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091945,Atlanta,929 Charles Allen Dr NE,Atlanta,GA,30309,2391.41,On Zayo Network
CPQ-003886,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091949,Atlanta,1910 Venetian Dr SW,Atlanta,GA,30311,1016.68,On Zayo Network
CPQ-003887,Acct-000420,12/9/16,IP Services, $682.12 , $922.00 ," $13,895.04 ",Bldg-091951,Atlanta,1053 E Rock Springs Rd NE,Atlanta,GA,30306,494.93,On Zayo Network
CPQ-003888,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091944,Atlanta,765 Peeples St SW,Atlanta,GA,30310,762.92,On Zayo Network
CPQ-003889,Acct-000420,12/9/16,IP Services," $2,553.41 ", $922.00 ," $65,450.83 ",Bldg-091951,Atlanta,1053 E Rock Springs Rd NE,Atlanta,GA,30306,494.93,On Zayo Network
CPQ-003890,Acct-000062,12/9/16,Wavelengths - Long Haul," $3,266.09 "," $2,766.00 ", $-   ,Bldg-136936,Dallas,850 E Collins Blvd,Richardson,TX,75081,191.28,On Zayo Network
CPQ-003891,Acct-000178,12/9/16,IP Services," $2,060.29 "," $13,830.00 "," $111,164.89 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-003891,Acct-000178,12/9/16,IP Services," $2,060.29 "," $13,830.00 "," $111,164.89 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-003892,Acct-000178,12/9/16,Wavelengths - Long Haul," $1,244.70 "," $2,766.00 ", $-   ,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-003893,Acct-000019,12/9/16,Wavelengths - Long Haul," $4,082.62 "," $2,766.00 ", $-   ,Bldg-136936,Dallas,850 E Collins Blvd,Richardson,TX,75081,191.28,On Zayo Network
CPQ-003894,Acct-000009,12/9/16,Ethernet, $392.40 , $-   ," $9,854.11 ",Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-003895,Acct-000224,12/9/16,Ethernet, $959.92 , $922.00 ," $20,553.37 ",Bldg-111499,Denver,999 18th St - Bldg North Tower,Denver,CO,80202,159.83,On Zayo Network
CPQ-003895,Acct-000224,12/9/16,Ethernet, $959.92 , $922.00 ," $20,553.37 ",Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network
CPQ-003896,Acct-000480,12/9/16,Wavelengths - Long Haul," $3,719.72 "," $2,766.00 ", $-   ,Bldg-118396,Dallas,1333 Crestside Dr,Coppell,TX,75019,165.77,On Zayo Network
CPQ-003897,Acct-000009,12/9/16,Wavelengths - Metro," $1,690.11 ", $-   ," $30,554.76 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-003897,Acct-000009,12/9/16,Wavelengths - Metro," $1,690.11 ", $-   ," $30,554.76 ",Bldg-014863,Atlanta,55 Park Pl NE,Atlanta,GA,30303,120.14,On Zayo Network
CPQ-003898,Acct-000543,12/9/16,Ethernet," $3,230.52 ", $-   ," $51,731.50 ",Bldg-109955,Dallas,3000 Irving Blvd,Dallas,TX,75247,117.61,On Zayo Network
CPQ-003899,Acct-000544,12/9/16,Dark Fiber - Metro," $2,667.47 "," $4,610.00 "," $66,288.13 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003899,Acct-000544,12/9/16,Dark Fiber - Metro," $2,667.47 "," $4,610.00 "," $66,288.13 ",Bldg-116574,Dallas,13155 Noel Rd,Dallas,TX,75240,1106.73,On Zayo Network
CPQ-003900,Acct-000543,12/9/16,Ethernet," $2,120.38 ", $922.00 ," $24,794.18 ",Bldg-109955,Dallas,3000 Irving Blvd,Dallas,TX,75247,117.61,On Zayo Network
CPQ-003901,Acct-000148,12/9/16,Wavelengths - Long Haul," $3,635.35 "," $2,766.00 ", $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003902,Acct-000009,12/9/16,Ethernet," $2,160.17 ", $-   ," $14,645.93 ",Bldg-507995,Dallas,4829 W Royal Ln,Irving,TX,75063,520.84,Not on Zayo Network
CPQ-003903,Acct-000009,12/9/16,Wavelengths - Metro," $1,989.43 ", $461.00 ," $32,397.92 ",Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-003903,Acct-000009,12/9/16,Wavelengths - Metro," $1,989.43 ", $461.00 ," $32,397.92 ",Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
CPQ-003904,Acct-000545,12/9/16,Ethernet, $699.46 , $461.00 ," $11,093.09 ",Bldg-131708,Denver,8744 Lucent Blvd,Littleton,CO,80129,493.38,On Zayo Network
CPQ-003905,Acct-000079,12/9/16,Ethernet," $1,285.32 ", $922.00 ," $26,570.33 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003906,Acct-000148,12/9/16,Wavelengths - Long Haul," $3,635.35 "," $2,766.00 ", $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003907,Acct-000122,12/12/16,IP Services, $430.32 , $922.00 ," $11,798.01 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003908,Acct-000122,12/12/16,IP Services, $571.14 , $922.00 ," $15,677.91 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003909,Acct-000009,12/12/16,Ethernet, $713.15 , $922.00 ," $18,633.36 ",Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
CPQ-003909,Acct-000009,12/12/16,Ethernet, $713.15 , $922.00 ," $18,633.36 ",Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network
CPQ-003910,Acct-000122,12/12/16,IP Services," $1,157.93 ", $922.00 ," $31,844.47 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003911,Acct-000122,12/12/16,IP Services," $7,662.80 "," $4,610.00 "," $209,729.41 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003912,Acct-000009,12/12/16,Wavelengths - Long Haul," $1,884.57 "," $3,688.00 ", $-   ,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
CPQ-003912,Acct-000009,12/12/16,Wavelengths - Long Haul," $1,884.57 "," $3,688.00 ", $-   ,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network
CPQ-003913,Acct-000009,12/12/16,Wavelengths - Long Haul," $2,084.16 "," $3,688.00 "," $26,844.94 ",Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
CPQ-003913,Acct-000009,12/12/16,Wavelengths - Long Haul," $2,084.16 "," $3,688.00 "," $26,844.94 ",Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network
CPQ-003914,Acct-000053,12/12/16,Ethernet," $3,725.06 ", $461.00 ," $25,705.47 ",Bldg-508185,Dallas,2601 W Bethel Rd,Grapevine,TX,76051,2156.42,Not on Zayo Network
CPQ-003915,Acct-000144,12/10/16,IP Services," $2,526.74 ", $922.00 ," $54,493.42 ",Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network
CPQ-003916,Acct-000546,12/10/16,Ethernet," $1,641.69 ", $922.00 ," $33,382.41 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-003917,Acct-000053,12/12/16,Ethernet," $3,725.06 ", $461.00 ," $25,705.47 ",Bldg-508185,Dallas,2601 W Bethel Rd,Grapevine,TX,76051,2156.42,Not on Zayo Network
CPQ-003918,Acct-000544,12/10/16,Dark Fiber - Metro," $2,645.13 "," $4,610.00 "," $54,673.11 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-003918,Acct-000544,12/10/16,Dark Fiber - Metro," $2,645.13 "," $4,610.00 "," $54,673.11 ",Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
CPQ-003919,Acct-000544,12/10/16,Dark Fiber - Metro," $4,770.12 "," $4,610.00 "," $123,384.11 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-003919,Acct-000544,12/10/16,Dark Fiber - Metro," $4,770.12 "," $4,610.00 "," $123,384.11 ",Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-003920,Acct-000544,12/10/16,Dark Fiber - Metro," $3,851.88 "," $4,610.00 "," $96,562.80 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003920,Acct-000544,12/10/16,Dark Fiber - Metro," $3,851.88 "," $4,610.00 "," $96,562.80 ",Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network
CPQ-003921,Acct-000544,12/10/16,Dark Fiber - Metro," $9,913.20 "," $4,610.00 "," $256,571.75 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-003921,Acct-000544,12/10/16,Dark Fiber - Metro," $9,913.20 "," $4,610.00 "," $256,571.75 ",Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-003922,Acct-000544,12/10/16,Dark Fiber - Metro," $8,203.42 "," $4,610.00 "," $203,822.40 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003922,Acct-000544,12/10/16,Dark Fiber - Metro," $8,203.42 "," $4,610.00 "," $203,822.40 ",Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network
CPQ-003923,Acct-000544,12/10/16,Dark Fiber - Metro," $1,648.81 "," $4,610.00 "," $36,677.67 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-003923,Acct-000544,12/10/16,Dark Fiber - Metro," $1,648.81 "," $4,610.00 "," $36,677.67 ",Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
CPQ-003924,Acct-000544,12/10/16,Dark Fiber - Metro," $8,065.12 "," $4,610.00 "," $203,920.91 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003924,Acct-000544,12/10/16,Dark Fiber - Metro," $8,065.12 "," $4,610.00 "," $203,920.91 ",Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network
CPQ-003925,Acct-000544,12/10/16,Dark Fiber - Metro," $3,667.48 "," $4,610.00 "," $96,694.15 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003925,Acct-000544,12/10/16,Dark Fiber - Metro," $3,667.48 "," $4,610.00 "," $96,694.15 ",Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network
CPQ-003926,Acct-000002,12/12/16,Wavelengths - Metro," $4,018.82 ", $-   ," $65,608.81 ",Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network
CPQ-003926,Acct-000002,12/12/16,Wavelengths - Metro," $4,018.82 ", $-   ," $65,608.81 ",Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
CPQ-003927,Acct-000544,12/10/16,Dark Fiber - Metro," $3,759.68 "," $4,610.00 "," $96,628.48 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003927,Acct-000544,12/10/16,Dark Fiber - Metro," $3,759.68 "," $4,610.00 "," $96,628.48 ",Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network
CPQ-003928,Acct-000544,12/10/16,Ethernet, $740.83 , $461.00 ," $14,699.70 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003929,Acct-000014,12/12/16,Wavelengths - Long Haul," $6,730.60 "," $2,858.20 ", $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
